gene	subtype	type
ZP_02848503	vancomycin__vanB	vancomycin
ZP_03947553	vancomycin__vanB	vancomycin
AF162694.1.gene2.p01	vancomycin__vanC	vancomycin
AAY67968	vancomycin__vanC	vancomycin
gi|1028100551|ref|WP_063856686.1|	vancomycin__vanC	vancomycin
gi|1028100552|ref|WP_063856687.1|	vancomycin__vanC	vancomycin
gi|1028100553|ref|WP_063856688.1|	vancomycin__vanC	vancomycin
gi|257803688|gb|EEV32510.1|	vancomycin__vanC	vancomycin
gi|355380870|gb|EHG28002.1|	vancomycin__vanC	vancomycin
gi|748755610|ref|WP_040013725.1|	vancomycin__vanC	vancomycin
gi|751652141|ref|WP_041119007.1|	vancomycin__vanC	vancomycin
AF277571.gene.p01	vancomycin__vanD	vancomycin
AAD42184	vancomycin__vanD	vancomycin
AAD51060	vancomycin__vanD	vancomycin
AAR37060	vancomycin__vanD	vancomycin
AAZ98839	vancomycin__vanD	vancomycin
ABS72058	vancomycin__vanD	vancomycin
ACM47287	vancomycin__vanD	vancomycin
BAE96117	vancomycin__vanD	vancomycin
gi|1002798395|gb|AMN85478.1|	vancomycin__vanD	vancomycin
gi|511041762|ref|WP_016295754.1|	vancomycin__vanD	vancomycin
gi|552941803|ref|WP_023042860.1|	vancomycin__vanD	vancomycin
gi|696673086|ref|WP_033144146.1|	vancomycin__vanD	vancomycin
FJ872411.1.gene41.p01	vancomycin__vanE	vancomycin
gi|498467695|ref|WP_010773051.1|	vancomycin__vanE	vancomycin
AF155139.2.gene7.p01	vancomycin__vanF	vancomycin
DQ212986.1.gene8.p01	vancomycin__vanG	vancomycin
AAF71281	vancomycin__vanG	vancomycin
gi|1028100561|ref|WP_063856696.1|	vancomycin__vanG	vancomycin
gi|405945042|pdb|4FU0|A	vancomycin__vanG	vancomycin
gi|752682279|ref|WP_041330231.1|	vancomycin__vanG	vancomycin
gi|765411304|ref|WP_044689514.1|	vancomycin__vanG	vancomycin
gb|KTE89608.1|ARO:3003723|vanI	vancomycin__vanI	vancomycin
gb|ABX54687.1|ARO:3002910|vanL	vancomycin__vanL	vancomycin
FJ349556.1.gene6.p01	vancomycin__vanM	vancomycin
JF802084.2.gene1.p01	vancomycin__vanN	vancomycin
gi|777763073|gb|AJY53584.1|	vancomycin__vanN	vancomycin
KF478993.1.gene3.p01	vancomycin__vanO	vancomycin
NP_878015	vancomycin__vanHA	vancomycin
AAY52004	vancomycin__vanHA	vancomycin
CAB61228	vancomycin__vanHA	vancomycin
gi|749574782|ref|WP_040203616.1|	vancomycin__vanHA	vancomycin
gb|AAB05626.1|ARO:3002943|vanHB	vancomycin__vanHB	vancomycin
AAF72362	vancomycin__vanHB	vancomycin
AF310956.2.gene5.p01	vancomycin__vanHB	vancomycin
gi|498515089|ref|WP_010815296.1|	vancomycin__vanHB	vancomycin
gi|985522333|ref|WP_060811962.1|	vancomycin__vanHB	vancomycin
Q47748	vancomycin__vanHB	vancomycin
YP_002333394	vancomycin__vanHB	vancomycin
AAD41881	vancomycin__vanHD	vancomycin
AAD42183	vancomycin__vanHD	vancomycin
AAD51059	vancomycin__vanHD	vancomycin
AY082011.1.gene6.p01	vancomycin__vanHD	vancomycin
AAR37059	vancomycin__vanHD	vancomycin
gi|552942232|ref|WP_023043160.1|	vancomycin__vanHD	vancomycin
AF155139.2.gene6.p01	vancomycin__vanHF	vancomycin
DQ018711.1.gene4.p01	vancomycin__vanHF	vancomycin
gi|737310392|ref|WP_035293250.1|	vancomycin__vanHF	vancomycin
gi|738848198|ref|WP_036737307.1|	vancomycin__vanHF	vancomycin
gi|740152780|ref|WP_037997109.1|	vancomycin__vanHF	vancomycin
gi|746609237|ref|WP_039635344.1|	vancomycin__vanHF	vancomycin
FJ349556.1.gene5.p01	vancomycin__vanHM	vancomycin
KF478993.1.gene2.p01	vancomycin__vanHO	vancomycin
gb|CAB45459.1|ARO:3002914|vanJ	vancomycin__vanJ	vancomycin
gb|BAE85481.1|ARO:3003727|vanKI	vancomycin__vanKI	vancomycin
AF162694.1.gene4.p01	vancomycin__vanTC	vancomycin
AAY67970	vancomycin__vanTC	vancomycin
gi|657686198|ref|WP_029487032.1|	vancomycin__vanTC	vancomycin
FJ872411.1.gene43.p01	vancomycin__vanTE	vancomycin
gi|498467693|ref|WP_010773049.1|	vancomycin__vanTE	vancomycin
gb|ABA71733.1|ARO:3002972|vanTG	vancomycin__vanTG	vancomycin
gb|ABX54689.1|ARO:3002973|vanTmL	vancomycin__vanTmL	vancomycin
JF802084.2.gene3.p01	vancomycin__vanTN	vancomycin
gb|ABX54690.1|ARO:3002974|vanTrL	vancomycin__vanTrL	vancomycin
DQ212986.1.gene3.p01	vancomycin__vanUG	vancomycin
AAM77886	vancomycin__vanXA	vancomycin
ACC93634	vancomycin__vanXA	vancomycin
AAX19285	vancomycin__vanXA	vancomycin
AAY52006	vancomycin__vanXA	vancomycin
CAB61231	vancomycin__vanXA	vancomycin
DQ018711.1.gene6.p01	vancomycin__vanXA	vancomycin
gi|1028848469|ref|WP_064017432.1|	vancomycin__vanXA	vancomycin
gi|647240561|ref|WP_025691786.1|	vancomycin__vanXA	vancomycin
gi|670466160|ref|WP_031414937.1|	vancomycin__vanXA	vancomycin
gi|749574466|ref|WP_040203373.1|	vancomycin__vanXA	vancomycin
AAQ12895	vancomycin__vanXB	vancomycin
AAB05628	vancomycin__vanXB	vancomycin
AAF72364	vancomycin__vanXB	vancomycin
AAV58817	vancomycin__vanXB	vancomycin
AF310956.2.gene7.p01	vancomycin__vanXB	vancomycin
gi|498515087|ref|WP_010815294.1|	vancomycin__vanXB	vancomycin
gi|498515531|ref|WP_010815682.1|	vancomycin__vanXB	vancomycin
gi|751652023|ref|WP_041118890.1|	vancomycin__vanXB	vancomycin
gi|985522335|ref|WP_060811964.1|	vancomycin__vanXB	vancomycin
NP_815950	vancomycin__vanXB	vancomycin
YP_002333396	vancomycin__vanXB	vancomycin
AAD42185	vancomycin__vanXD	vancomycin
AAD51061	vancomycin__vanXD	vancomycin
ABS72059	vancomycin__vanXD	vancomycin
AY082011.1.gene8.p01	vancomycin__vanXD	vancomycin
AAR37061	vancomycin__vanXD	vancomycin
AAZ98840	vancomycin__vanXD	vancomycin
ACM47288	vancomycin__vanXD	vancomycin
gi|488649958|ref|WP_002586572.1|	vancomycin__vanXD	vancomycin
gi|511041763|ref|WP_016295755.1|	vancomycin__vanXD	vancomycin
gi|552937074|ref|WP_023042301.1|	vancomycin__vanXD	vancomycin
gi|647122398|ref|WP_025641541.1|	vancomycin__vanXD	vancomycin
AF155139.2.gene8.p01	vancomycin__vanXF	vancomycin
gi|740152778|ref|WP_037997107.1|	vancomycin__vanXF	vancomycin
gi|746609239|ref|WP_039635346.1|	vancomycin__vanXF	vancomycin
gi|748291568|ref|WP_039833226.1|	vancomycin__vanXF	vancomycin
gb|ACL19707.1|ARO:3003725|vanXI	vancomycin__vanXI	vancomycin
gi|522064112|ref|WP_020575321.1|	vancomycin__vanXI	vancomycin
FJ349556.1.gene7.p01	vancomycin__vanXM	vancomycin
KF478993.1.gene4.p01	vancomycin__vanXO	vancomycin
gi|40713145|emb|CAE53345.1|	vancomycin__vanXO	vancomycin
gi|494774722|ref|WP_007510130.1|	vancomycin__vanXO	vancomycin
gi|521086979|ref|WP_020417884.1|	vancomycin__vanXO	vancomycin
gi|522156438|ref|WP_020667646.1|	vancomycin__vanXO	vancomycin
gi|651270389|ref|WP_026403570.1|	vancomycin__vanXO	vancomycin
gi|651279333|ref|WP_026411319.1|	vancomycin__vanXO	vancomycin
gi|654459399|ref|WP_027929810.1|	vancomycin__vanXO	vancomycin
gi|654471747|ref|WP_027941974.1|	vancomycin__vanXO	vancomycin
AAA65958	vancomycin__vanYA	vancomycin
AAY52007	vancomycin__vanYA	vancomycin
ACP19238	vancomycin__vanYA	vancomycin
CAB61224	vancomycin__vanYA	vancomycin
gi|309385867|gb|ADO66792.1|	vancomycin__vanYA	vancomycin
gi|446654962|ref|WP_000732308.1|	vancomycin__vanYA	vancomycin
gi|503204183|ref|WP_013438844.1|	vancomycin__vanYA	vancomycin
gi|816206780|gb|AKE81065.1|	vancomycin__vanYA	vancomycin
Q47746	vancomycin__vanYB	vancomycin
gi|1036536100|emb|SAM71699.1|	vancomycin__vanYB	vancomycin
gi|403023847|gb|EJY36064.1|	vancomycin__vanYB	vancomycin
gi|403219412|emb|CCJ27774.1|	vancomycin__vanYB	vancomycin
gi|452996213|gb|AGG19398.1|	vancomycin__vanYB	vancomycin
gi|452996227|gb|AGG19410.1|	vancomycin__vanYB	vancomycin
gi|488259314|ref|WP_002330522.1|	vancomycin__vanYB	vancomycin
gi|498515090|ref|WP_010815297.1|	vancomycin__vanYB	vancomycin
KF823969.1.gene3.p01	vancomycin__vanYB	vancomycin
AY082011.1.gene5.p01	vancomycin__vanYD	vancomycin
ACM47285	vancomycin__vanYD	vancomycin
BAE96115	vancomycin__vanYD	vancomycin
AF155139.2.gene4.p01	vancomycin__vanYF	vancomycin
gi|1025843957|ref|WP_063576302.1|	vancomycin__vanYF	vancomycin
gi|491689491|ref|WP_005545369.1|	vancomycin__vanYF	vancomycin
AAF71279	vancomycin__vanYG1	vancomycin
gb|ABA71729.1|ARO:3002959|vanYG1	vancomycin__vanYG1	vancomycin
AAQ16270	vancomycin__vanYG1	vancomycin
FJ349556.1.gene4.p01	vancomycin__vanYM	vancomycin
ACP19239	vancomycin__vanZA	vancomycin
CAB61225	vancomycin__vanZA	vancomycin
AF155139.2.gene5.p01	vancomycin__vanZF	vancomycin
gi|1028848471|ref|WP_064017434.1|	vancomycin__vanZF	vancomycin
gi|515720450|ref|WP_017153050.1|	vancomycin__vanZF	vancomycin
gi|670466162|ref|WP_031414939.1|	vancomycin__vanZF	vancomycin
WP_000414695.1	quinolone__norB	quinolone
gb|QKT21444.1|ARO:3005085|AAC(3)-IIg	aminoglycoside__AAC(3)-IIg	aminoglycoside
gb|QEQ43476.1|ARO:3005061|AAC(3)-IVb	aminoglycoside__AAC(3)-IVb	aminoglycoside
gb|AAA92037.1|ARO:3007075|cph	aminoglycoside__cph	aminoglycoside
gb|QEQ43477.1|ARO:3005062|ANT(3'')-Ib	aminoglycoside__ANT(9)-Ia	aminoglycoside
gb|CAF29483.1|ARO:3002653|APH(3')-VIb	aminoglycoside__APH(3')-VIa	aminoglycoside
gb|AZK52946.1|ARO:3005118|AAC(6')-Ib-cr8	aminoglycoside__AAC(6')-Ib-cr	aminoglycoside
gb|KJX28101.1|ARO:3005114|AAC(6')-Ib-cr4	aminoglycoside__AAC(6')-Ib-cr	aminoglycoside
gb|ABY48974.1|ARO:3005154|APH(3')-XV	aminoglycoside__aphA15	aminoglycoside
gb|WP_071846215.1|ARO:3002547|AAC(6')-Ib-cr1	aminoglycoside__AAC(6')-Ib-cr	aminoglycoside
gb|NON98701.1|ARO:3005117|AAC(6')-Ib-cr7	aminoglycoside__AAC(6')-Ib-cr	aminoglycoside
gb|ADY02579.1|ARO:3005112|AAC(6')-Ib-cr3	aminoglycoside__AAC(6')-Ib-cr	aminoglycoside
gb|ACD56150.1|ARO:3005116|AAC(6')-Ib-cr6	aminoglycoside__AAC(6')-Ib-cr	aminoglycoside
gb|ABX24471.1|ARO:3005115|AAC(6')-Ib-cr5	aminoglycoside__AAC(6')-Ib-cr	aminoglycoside
gb|AYD68572.1|ARO:3005119|AAC(6')-Ib-cr9	aminoglycoside__AAC(6')-Ib-cr	aminoglycoside
gb|QQM99829.1|ARO:3007047|mefH	bacitracin__bacA	bacitracin
gb|CCI79240.1|ARO:3005047|eptB	bacitracin__bacA	bacitracin
gb|AAB64408.1|ARO:3007050|mreA	beta_lactam__mreA	beta_lactam
gb|WP_013255389.1|ARO:3006997|SPS-1	beta_lactam__SPS-1	beta_lactam
gb|WP_013992183.1|ARO:3007006|ZOG-1	beta_lactam__ZOG-1	beta_lactam
gb|MBS5055441.1|ARO:3007118|crxA	beta_lactam__crxA	beta_lactam
gb|WP_011094382.1|ARO:3006903|CAR-1	beta_lactam__CAR-1	beta_lactam
gb|WP_081048762.1|ARO:3006954|MYO-1	beta_lactam__MYO-1	beta_lactam
gb|WP_109545042.1|ARO:3006963|ORR-1	beta_lactam__ORR-1	beta_lactam
gb|WP_041449074.1|ARO:3006896|ANA-1	beta_lactam__ANA-1	beta_lactam
gb|WP_015266427.1|ARO:3006883|ECV-1	beta_lactam__ECV-1	beta_lactam
gb|WP_065597326.1|ARO:3006895|ALI-2	beta_lactam__ALI-2	beta_lactam
gb|WP_109545039.1|ARO:3007000|STA-1	beta_lactam__STA-1	beta_lactam
gb|WP_012145975.1|ARO:3006996|SPR-1	beta_lactam__SPR-1	beta_lactam
gb|WP_026025287.1|ARO:3006894|ALI-1	beta_lactam__ALI-1	beta_lactam
gb|WP_081853183.1|ARO:3006885|ELM-1	beta_lactam__ELM-1	beta_lactam
gb|WP_122630825.1|ARO:3006873|EAM-1	beta_lactam__EAM-1	beta_lactam
gb|WP_011550565.1|ARO:3006955|MYX-1	beta_lactam__MYX-1	beta_lactam
gb|WP_122630830.1|ARO:3006995|SPN79-1	beta_lactam__SPN79-1	beta_lactam
gb|WP_122630822.1|ARO:3006884|EFM-1	beta_lactam__EFM-1	beta_lactam
gb|QTJ60982.1|ARO:3007062|VAM-1	beta_lactam__VAM-1	beta_lactam
gb|WP_011497575.1|ARO:3006994|SHN-1	beta_lactam__SHN-1	beta_lactam
gb|WP_013846594.1|ARO:3006990|SGM-4	beta_lactam__SGM-4	beta_lactam
gb|WP_007708339.1|ARO:3006991|SGM-5	beta_lactam__SGM-5	beta_lactam
gb|WP_004207704.1|ARO:3006992|SGM-6	beta_lactam__SGM-6	beta_lactam
gb|WP_122630824.1|ARO:3006882|ECM-1	beta_lactam__ECM-1	beta_lactam
gb|WP_010337133.1|ARO:3006993|SGM-7	beta_lactam__SGM-7	beta_lactam
gb|WP_063864599.1|ARO:3006973|PME-1	beta_lactam__PME-1	beta_lactam
gb|WP_122630823.1|ARO:3006886|EVM-1	beta_lactam__EVM-1	beta_lactam
gb|WP_122630833.1|ARO:3006892|ALG11-1	beta_lactam__ALG11-1	beta_lactam
gb|AYD68552.1|ARO:3005018|LMB-1	beta_lactam__LMB-1	beta_lactam
gb|WP_007879679.1|ARO:3006105|OXA-919	beta_lactam__OXA-919	beta_lactam
gb|WP_204376227.1|ARO:3006889|GMB-1	beta_lactam__GMB-1	beta_lactam
gb|WP_009821475.1|ARO:3006987|SGM-1	beta_lactam__SGM-1	beta_lactam
gb|WP_122630831.1|ARO:3006864|CRD3-1	beta_lactam__CRD3-1	beta_lactam
gb|WP_041385949.1|ARO:3006988|SGM-2	beta_lactam__SGM-2	beta_lactam
gb|WP_128268284.1|ARO:3006982|RSD2-1	beta_lactam__RSD2-1	beta_lactam
gb|WP_128268285.1|ARO:3006983|RSD2-2	beta_lactam__RSD2-2	beta_lactam
gb|WP_041258349.1|ARO:3006887|FIA-1	beta_lactam__FIA-1	beta_lactam
gb|WP_020924773.1|ARO:3006897|AXC-1	beta_lactam__AXC-1	beta_lactam
gb|WP_150823464.1|ARO:3006900|AXC-4	beta_lactam__AXC-4	beta_lactam
gb|WP_100505522.1|ARO:3006898|AXC-2	beta_lactam__AXC-2	beta_lactam
gb|QEE23059.1|ARO:3005060|OXA-837	beta_lactam__OXA-837	beta_lactam
gb|WP_081330264.1|ARO:3006899|AXC-3	beta_lactam__AXC-3	beta_lactam
gb|WP_150823465.1|ARO:3006901|AXC-5	beta_lactam__AXC-5	beta_lactam
gb|WP_148044424.1|ARO:3006964|PAU-1	beta_lactam__PAU-1	beta_lactam
gb|CCP44842.1|ARO:3007182|blaC	beta_lactam__blaC	beta_lactam
gb|ALP44181.1|ARO:3007180|MAB	beta_lactam__MAB	beta_lactam
gb|WP_009901927.1|ARO:3006904|CDD-1	beta_lactam__CDD-1	beta_lactam
gb|WP_032974004.1|ARO:3006922|CMA-1	beta_lactam__CMA-1	beta_lactam
gb|WP_105620838.1|ARO:3006923|CMA-2	beta_lactam__CMA-2	beta_lactam
gb|WP_004384957.1|ARO:3006870|CSA-2	beta_lactam__CSA-2	beta_lactam
gb|WP_007888761.1|ARO:3006869|CSA-1	beta_lactam__CSA-1	beta_lactam
gb|WP_063859920.1|ARO:3006871|CSP-1	beta_lactam__CSP-1	beta_lactam
gb|WP_063860827.1|ARO:3006941|LRG-1	beta_lactam__LRG-1	beta_lactam
gb|APM84516.1|ARO:3005150|PAC-1	beta_lactam__PAC-1	beta_lactam
gb|WP_063864601.1|ARO:3006980|RAHN-2	beta_lactam__RAHN-2	beta_lactam
gb|WP_063864600.1|ARO:3006979|RAHN-1	beta_lactam__RAHN-1	beta_lactam
gb|WP_072186106.1|ARO:3006984|RUB-1	beta_lactam__RUB-1	beta_lactam
gb|EJR72097.1|ARO:3007101|BcIII	beta_lactam__BcIII	beta_lactam
gb|WP_063860828.1|ARO:3006944|LUT-2	beta_lactam__LUT-2	beta_lactam
gb|WP_010798607.1|ARO:3006943|LUT-1	beta_lactam__LUT-1	beta_lactam
gb|WP_063860829.1|ARO:3006945|LUT-3	beta_lactam__LUT-3	beta_lactam
gb|WP_063860831.1|ARO:3006947|LUT-5	beta_lactam__LUT-5	beta_lactam
gb|WP_063860830.1|ARO:3006946|LUT-4	beta_lactam__LUT-4	beta_lactam
gb|WP_063860832.1|ARO:3006948|LUT-6	beta_lactam__LUT-6	beta_lactam
gb|WP_122630832.1|ARO:3006893|ALG6-1	beta_lactam__ALG6-1	beta_lactam
gb|WP_003235647.1|ARO:3006902|BSU-1	beta_lactam__BSU-1	beta_lactam
gb|WP_021361759.1|ARO:3006905|CDD-2	beta_lactam__CDD-2	beta_lactam
gb|WP_063860521.1|ARO:3006888|GIL-1	beta_lactam__GIL-1	beta_lactam
gb|QIB98918.1|ARO:3005012|IDC-1	beta_lactam__IDC-1	beta_lactam
gb|QIB98910.1|ARO:3005013|IDC-2	beta_lactam__IDC-2	beta_lactam
gb|WP_032696109.1|ARO:3006970|PLA-3	beta_lactam__PLA-3	beta_lactam
gb|WP_032699754.1|ARO:3006968|PLA-1	beta_lactam__PLA-1	beta_lactam
gb|WP_047664983.1|ARO:3006969|PLA-2a	beta_lactam__PLA-2a	beta_lactam
gb|WP_063864598.1|ARO:3006971|PLA-6	beta_lactam__PLA-6	beta_lactam
gb|WP_075226241.1|ARO:3006978|PSV-1	beta_lactam__PSV-1	beta_lactam
gb|WP_011495276.1|ARO:3007017|SHD-1	beta_lactam__SHD-1	beta_lactam
gb|WP_063865164.1|ARO:3007003|VHH-1	beta_lactam__VHH-1	beta_lactam
gb|WP_063865165.1|ARO:3007004|VHW-1	beta_lactam__VHW-1	beta_lactam
gb|WP_043592266.1|ARO:3006865|CRH-1	beta_lactam__CRH-1	beta_lactam
gb|WP_109545050.1|ARO:3006866|CRH-2	beta_lactam__CRH-2	beta_lactam
gb|WP_109545051.1|ARO:3006867|CRH-3	beta_lactam__CRH-3	beta_lactam
gb|WP_043629745.1|ARO:3006868|CRP-1	beta_lactam__CRP-1	beta_lactam
gb|WP_164461288.1|ARO:3006924|CVI-1	beta_lactam__CVI-1	beta_lactam
gb|WP_122630829.1|ARO:3006872|DHT2-1	beta_lactam__DHT2-1	beta_lactam
gb|AWB15813.1|ARO:3005096|GPC-1	beta_lactam__GPC-1	beta_lactam
gb|WP_122630834.1|ARO:3006926|GRD33-1	beta_lactam__GRD33-1	beta_lactam
gb|WP_085562405.1|ARO:3001862|IMI-5	beta_lactam__IMI-5	beta_lactam
gb|WP_060874262.1|ARO:3006952|MOC-1	beta_lactam__MOC-1	beta_lactam
gb|WP_148044470.1|ARO:3006965|PFM-1	beta_lactam__PFM-1	beta_lactam
gb|WP_057012521.1|ARO:3006966|PFM-2	beta_lactam__PFM-2	beta_lactam
gb|WP_156404660.1|ARO:3006967|PFM-3	beta_lactam__PFM-3	beta_lactam
gb|WP_041884311.1|ARO:3006972|PLN-1	beta_lactam__PLN-1	beta_lactam
gb|WP_024531321.1|ARO:3006985|SFC-1	beta_lactam__SFC-1	beta_lactam
gb|WP_007688792.1|ARO:3006989|SGM-3	beta_lactam__SGM-3	beta_lactam
gb|WP_063864748.1|ARO:3006998|SPU-1	beta_lactam__SPU-1	beta_lactam
gb|WP_015818996.1|ARO:3007002|TTU-1	beta_lactam__TTU-1	beta_lactam
gb|WP_004874166.1|ARO:3007005|YEM-1	beta_lactam__YEM-1	beta_lactam
gb|WP_063860933.1|ARO:3006959|ORN-3	beta_lactam__ORN-3	beta_lactam
gb|WP_063860934.1|ARO:3006960|ORN-4	beta_lactam__ORN-4	beta_lactam
gb|WP_063860936.1|ARO:3006962|ORN-6	beta_lactam__ORN-6	beta_lactam
gb|WP_004862397.1|ARO:3006957|ORN-1	beta_lactam__ORN-1	beta_lactam
gb|WP_063860932.1|ARO:3006958|ORN-2	beta_lactam__ORN-2	beta_lactam
gb|WP_063860935.1|ARO:3006961|ORN-5	beta_lactam__ORN-5	beta_lactam
gb|WP_063864216.1|ARO:3005748|OXA-518	beta_lactam__OXA-518	beta_lactam
gb|WP_012662081.1|ARO:3005726|OXA-493	beta_lactam__OXA-493	beta_lactam
gb|WP_204376237.1|ARO:3006126|OXA-947	beta_lactam__OXA-947	beta_lactam
gb|WP_116786835.1|ARO:3005933|OXA-728	beta_lactam__OXA-728	beta_lactam
gb|WP_114268491.1|ARO:3005323|OXA-926	beta_lactam__OXA-926	beta_lactam
gb|WP_204376238.1|ARO:3006127|OXA-948	beta_lactam__OXA-948	beta_lactam
gb|WP_116786836.1|ARO:3005935|OXA-730	beta_lactam__OXA-730	beta_lactam
gb|WP_204376236.1|ARO:3006125|OXA-946	beta_lactam__OXA-946	beta_lactam
gb|WP_122634439.1|ARO:3005887|OXA-679	beta_lactam__OXA-679	beta_lactam
gb|WP_204376239.1|ARO:3006128|OXA-949	beta_lactam__OXA-949	beta_lactam
gb|WP_087587942.1|ARO:3005775|OXA-551	beta_lactam__OXA-551	beta_lactam
gb|WP_109545048.1|ARO:3005768|OXA-542	beta_lactam__OXA-542	beta_lactam
gb|WP_087587941.1|ARO:3005774|OXA-550	beta_lactam__OXA-550	beta_lactam
gb|WP_087587944.1|ARO:3005777|OXA-553	beta_lactam__OXA-553	beta_lactam
gb|WP_087587939.1|ARO:3005772|OXA-548	beta_lactam__OXA-548	beta_lactam
gb|WP_087587940.1|ARO:3005773|OXA-549	beta_lactam__OXA-549	beta_lactam
gb|WP_087587943.1|ARO:3005776|OXA-552	beta_lactam__OXA-552	beta_lactam
gb|WP_114272532.1|ARO:3005932|OXA-727	beta_lactam__OXA-727	beta_lactam
gb|WP_152315468.1|ARO:3006027|OXA-830	beta_lactam__OXA-830	beta_lactam
gb|WP_178317675.1|ARO:3006088|OXA-900	beta_lactam__OXA-900	beta_lactam
gb|WP_087696200.1|ARO:3005797|OXA-576	beta_lactam__OXA-576	beta_lactam
gb|WP_099337823.1|ARO:3005792|OXA-568	beta_lactam__OXA-568	beta_lactam
gb|WP_102607461.1|ARO:3005793|OXA-569	beta_lactam__OXA-569	beta_lactam
gb|WP_102607462.1|ARO:3005324|OXA-570	beta_lactam__OXA-570	beta_lactam
gb|WP_064808881.1|ARO:3005325|OXA-573	beta_lactam__OXA-573	beta_lactam
gb|WP_064808581.1|ARO:3005795|OXA-574	beta_lactam__OXA-574	beta_lactam
gb|WP_078722646.1|ARO:3005685|GOB-36	beta_lactam__GOB-36	beta_lactam
gb|WP_078797000.1|ARO:3005682|GOB-33	beta_lactam__GOB-33	beta_lactam
gb|WP_044403015.1|ARO:3006974|POM-1	beta_lactam__POM-1	beta_lactam
gb|WP_140423326.1|ARO:3006975|POM-2	beta_lactam__POM-2	beta_lactam
gb|WP_128268281.1|ARO:3006981|RSA2-1	beta_lactam__RSA2-1	beta_lactam
gb|WP_063865145.1|ARO:3007001|TER-1	beta_lactam__TER-1	beta_lactam
gb|WP_063865146.1|ARO:3007007|TER-2	beta_lactam__TER-2	beta_lactam
gb|QGQ32905.1|ARO:3005015|VMB-1	beta_lactam__VMB-1	beta_lactam
gb|ATX60370.1|ARO:3005033|FLC-1	beta_lactam__FLC-1	beta_lactam
gb|BBJ69931.1|ARO:3005031|FRI-8	beta_lactam__FRI-8	beta_lactam
gb|AWA42532.1|ARO:3005028|FRI-5	beta_lactam__FRI-5	beta_lactam
gb|WP_122630835.1|ARO:3006925|GRD23-1	beta_lactam__GRD23-1	beta_lactam
gb|WP_041881964.1|ARO:3006942|LUS-1	beta_lactam__LUS-1	beta_lactam
gb|ABA70720.1|ARO:3005035|Yrc-1	beta_lactam__Yrc-1	beta_lactam
gb|AAP97895.1|ARO:3005111|blaS1	beta_lactam__blaS1	beta_lactam
gb|QTV22830.1|ARO:3007085|PRC-1	beta_lactam__PRC-1	beta_lactam
gb|MBU4627809.1|ARO:3007021|BioF	beta_lactam__BioF	beta_lactam
gb|WP_150823494.1|ARO:3006977|PST-2	beta_lactam__PST-2	beta_lactam
gb|WP_043942497.1|ARO:3006976|PST-1	beta_lactam__PST-1	beta_lactam
gb|WP_072678505.1|ARO:3005937|OXA-732	beta_lactam__OXA-36	beta_lactam
gb|WP_059323095.1|ARO:3005686|GOB-37	beta_lactam__GOB-6	beta_lactam
gb|WP_005375420.1|ARO:3005576|CARB-42	beta_lactam__CARB-19	beta_lactam
gb|WP_204376224.1|ARO:3006891|AFM-2	beta_lactam__NDM-14	beta_lactam
gb|WP_078779188.1|ARO:3005684|GOB-35	beta_lactam__GOB-6	beta_lactam
gb|WP_069953510.1|ARO:3006890|AFM-1	beta_lactam__NDM-14	beta_lactam
gb|WP_063857825.1|ARO:3005526|BlaB-13	beta_lactam__Chryseobacterium meningosepticum BlaB	beta_lactam
gb|WP_078402651.1|ARO:3005699|GOB-51	beta_lactam__GOB-6	beta_lactam
gb|WP_063857824.1|ARO:3005525|BlaB-12	beta_lactam__Chryseobacterium meningosepticum BlaB	beta_lactam
gb|WP_069214019.1|ARO:3005536|BlaB-23	beta_lactam__Chryseobacterium meningosepticum BlaB	beta_lactam
gb|WP_063857827.1|ARO:3005543|BlaB-3	beta_lactam__Chryseobacterium meningosepticum BlaB	beta_lactam
gb|WP_078793100.1|ARO:3005549|BlaB-35	beta_lactam__Chryseobacterium meningosepticum BlaB	beta_lactam
gb|WP_107809858.1|ARO:3005683|GOB-34	beta_lactam__GOB-6	beta_lactam
gb|WP_032879257.1|ARO:3001762|OXA-307	beta_lactam__OXA-302	beta_lactam
gb|WP_019051344.1|ARO:3005532|BlaB-19	beta_lactam__Chryseobacterium meningosepticum BlaB	beta_lactam
gb|WP_092689909.1|ARO:3005878|OXA-666	beta_lactam__OXA-296	beta_lactam
gb|WP_078778510.1|ARO:3005552|BlaB-39	beta_lactam__Chryseobacterium meningosepticum BlaB	beta_lactam
gb|WP_049637206.1|ARO:3005983|OXA-780	beta_lactam__OXA-427	beta_lactam
gb|WP_063857829.1|ARO:3005555|BlaB-7	beta_lactam__Chryseobacterium meningosepticum BlaB	beta_lactam
gb|WP_059154943.1|ARO:3005557|BlaB-9	beta_lactam__Chryseobacterium meningosepticum BlaB	beta_lactam
gb|WP_068801164.1|ARO:3005535|BlaB-22	beta_lactam__Chryseobacterium meningosepticum BlaB	beta_lactam
gb|WP_107808007.1|ARO:3005541|BlaB-28	beta_lactam__Chryseobacterium meningosepticum BlaB	beta_lactam
gb|WP_078678782.1|ARO:3005548|BlaB-34	beta_lactam__Chryseobacterium meningosepticum BlaB	beta_lactam
