Seq.ID	Subtype	Type
gi|446964029|ref|WP_001041285.1|	norA	quinolone
gi|446964030|ref|WP_001041286.1|	norA	quinolone
gi|446964031|ref|WP_001041287.1|	norA	quinolone
gi|446964071|ref|WP_001041327.1|	norA	quinolone
gi|446964072|ref|WP_001041328.1|	norA	quinolone
gi|446964073|ref|WP_001041329.1|	norA	quinolone
gi|446964076|ref|WP_001041332.1|	norA	quinolone
gi|486422185|ref|WP_001613341.1|	norA	quinolone
gi|486852995|ref|WP_001622527.1|	norA	quinolone
gi|487135433|ref|WP_001627390.1|	norA	quinolone
gi|487369510|ref|WP_001643476.1|	norA	quinolone
gi|487401243|ref|WP_001670288.1|	norA	quinolone
gi|488388251|ref|WP_002457636.1|	norA	quinolone
gi|488395528|ref|WP_002464913.1|	norA	quinolone
gi|488402405|ref|WP_002471790.1|	norA	quinolone
gi|488405003|ref|WP_002474388.1|	norA	quinolone
gi|488407009|ref|WP_002476394.1|	norA	quinolone
gi|488418207|ref|WP_002487592.1|	norA	quinolone
gi|488421332|ref|WP_002490717.1|	norA	quinolone
gi|488426786|ref|WP_002496171.1|	norA	quinolone
gi|488430666|ref|WP_002500051.1|	norA	quinolone
gi|488431752|ref|WP_002501137.1|	norA	quinolone
gi|488438951|ref|WP_002508336.1|	norA	quinolone
gi|488439534|ref|WP_002508919.1|	norA	quinolone
gi|514074859|ref|WP_016528694.1|	norA	quinolone
gi|516033919|ref|WP_017464502.1|	norA	quinolone
gi|516233382|ref|WP_017637345.1|	norA	quinolone
gi|516331902|ref|WP_017722561.1|	norA	quinolone
gi|516415134|ref|WP_017804532.1|	norA	quinolone
gi|518298037|ref|WP_019468245.1|	norA	quinolone
gi|518673227|ref|WP_019834920.1|	norA	quinolone
gi|537465395|ref|WP_020977063.1|	norA	quinolone
gi|544761121|ref|WP_021187662.1|	norA	quinolone
gi|544930333|ref|WP_021339414.1|	norA	quinolone
gi|556618713|ref|WP_023374778.1|	norA	quinolone
gi|612753947|gb|EZT68544.1|	norA	quinolone
gi|656016562|ref|WP_029056449.1|	norA	quinolone
gi|658594643|ref|WP_029753517.1|	norA	quinolone
gi|665905787|ref|WP_031271960.1|	norA	quinolone
gi|686115864|ref|WP_031765718.1|	norA	quinolone
gi|686123480|ref|WP_031769406.1|	norA	quinolone
gi|686124522|ref|WP_031770011.1|	norA	quinolone
gi|686128012|ref|WP_031771611.1|	norA	quinolone
gi|686149624|ref|WP_031783590.1|	norA	quinolone
gi|686209571|ref|WP_031811756.1|	norA	quinolone
gi|686222478|ref|WP_031822588.1|	norA	quinolone
gi|686229238|ref|WP_031825980.1|	norA	quinolone
gi|686242310|ref|WP_031833515.1|	norA	quinolone
gi|686250226|ref|WP_031836580.1|	norA	quinolone
gi|686250574|ref|WP_031836663.1|	norA	quinolone
gi|686307890|ref|WP_031869484.1|	norA	quinolone
gi|686319989|ref|WP_031875473.1|	norA	quinolone
gi|686331049|ref|WP_031879651.1|	norA	quinolone
gi|686337860|ref|WP_031883090.1|	norA	quinolone
gi|686370148|ref|WP_031895695.1|	norA	quinolone
gi|686372358|ref|WP_031896405.1|	norA	quinolone
gi|686377301|ref|WP_031898500.1|	norA	quinolone
gi|686390434|ref|WP_031905541.1|	norA	quinolone
gi|686391947|ref|WP_031906419.1|	norA	quinolone
gi|686393404|ref|WP_031907214.1|	norA	quinolone
gi|686404660|ref|WP_031911321.1|	norA	quinolone
gi|686406301|ref|WP_031912224.1|	norA	quinolone
gi|686437557|ref|WP_031923002.1|	norA	quinolone
gi|695601926|ref|WP_032604580.1|	norA	quinolone
gi|727719549|ref|WP_033842027.1|	norA	quinolone
gi|727736905|ref|WP_033855948.1|	norA	quinolone
gi|739700146|ref|WP_037554487.1|	norA	quinolone
gi|742295157|ref|WP_038812344.1|	norA	quinolone
gi|748778793|ref|WP_040030241.1|	norA	quinolone
gi|755009796|ref|WP_042363132.1|	norA	quinolone
gi|757193207|ref|WP_042738170.1|	norA	quinolone
gi|757462838|ref|WP_042744224.1|	norA	quinolone
gi|808045382|ref|WP_046207372.1|	norA	quinolone
gi|815842605|ref|WP_046464285.1|	norA	quinolone
gi|821514643|ref|WP_046837150.1|	norA	quinolone
gi|827010223|ref|WP_047172736.1|	norA	quinolone
gi|872477686|ref|WP_048520687.1|	norA	quinolone
gi|881042407|ref|WP_048761349.1|	norA	quinolone
gi|881076539|ref|WP_048792533.1|	norA	quinolone
gi|896351648|ref|WP_049308446.1|	norA	quinolone
gi|896364761|ref|WP_049314519.1|	norA	quinolone
gi|896396316|ref|WP_049335029.1|	norA	quinolone
gi|896433414|ref|WP_049366453.1|	norA	quinolone
gi|896445442|ref|WP_049375221.1|	norA	quinolone
gi|896447777|ref|WP_049376965.1|	norA	quinolone
gi|896458658|ref|WP_049385045.1|	norA	quinolone
gi|896459985|ref|WP_049385622.1|	norA	quinolone
gi|896464401|ref|WP_049387474.1|	norA	quinolone
gi|896469661|ref|WP_049389686.1|	norA	quinolone
gi|896495755|ref|WP_049404256.1|	norA	quinolone
gi|896500023|ref|WP_049408110.1|	norA	quinolone
gi|896507999|ref|WP_049415454.1|	norA	quinolone
gi|896514456|ref|WP_049420414.1|	norA	quinolone
gi|896520548|ref|WP_049425590.1|	norA	quinolone
gi|896534839|ref|WP_049437516.1|	norA	quinolone
gi|916208171|ref|WP_050968701.1|	norA	quinolone
gi|920548868|ref|WP_052998892.1|	norA	quinolone
gi|920553663|ref|WP_052999888.1|	norA	quinolone
gi|920597324|ref|WP_053012334.1|	norA	quinolone
gi|920599181|ref|WP_053013188.1|	norA	quinolone
gi|920600211|ref|WP_053014082.1|	norA	quinolone
gi|928790063|ref|WP_053868275.1|	norA	quinolone
gi|928798706|ref|WP_053871425.1|	norA	quinolone
gi|930426246|ref|WP_054189230.1|	norA	quinolone
gi|930433773|ref|WP_054194603.1|	norA	quinolone
gi|950716651|ref|WP_057492920.1|	norA	quinolone
gi|950786190|ref|WP_057512892.1|	norA	quinolone
gi|950818984|ref|WP_057520729.1|	norA	quinolone
gi|955655992|ref|WP_058102396.1|	norA	quinolone
gi|960864478|ref|WP_058342571.1|	norA	quinolone
gi|970426279|ref|WP_058710176.1|	norA	quinolone
gi|975871195|ref|WP_059279894.1|	norA	quinolone
gi|983367678|ref|WP_060546533.1|	norA	quinolone
NC_002952.2859165.p01	norA	quinolone
NC_007622.3793623.p01	norA	quinolone
YP_001246098	norA	quinolone
YP_042788	norA	quinolone
YP_185633	norA	quinolone
YP_302113	norA	quinolone
ZP_04060517	norA	quinolone
ZP_04677690	norA	quinolone
HE999704.1.gene3170.p01	norB	quinolone
gi|1000359761|ref|WP_061107064.1|	norB	quinolone
gi|1000360171|ref|WP_061107359.1|	norB	quinolone
gi|1005608354|ref|WP_061691305.1|	norB	quinolone
gi|489822049|ref|WP_003725847.1|	norB	quinolone
gi|489823816|ref|WP_003727600.1|	norB	quinolone
gi|489824904|ref|WP_003728682.1|	norB	quinolone
gi|489826943|ref|WP_003730711.1|	norB	quinolone
gi|489865176|ref|WP_003768773.1|	norB	quinolone
gi|494742298|ref|WP_007477706.1|	norB	quinolone
gi|502716012|ref|WP_012951063.1|	norB	quinolone
gi|504415211|ref|WP_014602313.1|	norB	quinolone
gi|504744674|ref|WP_014931776.1|	norB	quinolone
gi|644111449|ref|WP_025280016.1|	norB	quinolone
gi|738114161|ref|WP_036072414.1|	norB	quinolone
gi|844765894|ref|WP_047933506.1|	norB	quinolone
gi|917392609|ref|WP_051999321.1|	norB	quinolone
gi|933593662|ref|WP_054314487.1|	norB	quinolone
gb|AEZ36150.1|ARO:3000448|qepA	qepA	quinolone
gi|1028098233|ref|WP_063854778.1|	qepA	quinolone
gi|1039291348|ref|WP_064768701.1|	qepA	quinolone
NC_010558.1.6275948.p01	qepA	quinolone
gb|ACF70723.1|ARO:3004103|QepA2	QepA2	quinolone
gi|1039004533|ref|WP_064760451.1|	QepA4	quinolone
NC_002745.1123457.p01	Staphylococcus aureus norA	quinolone
gb|AEQ93536.1|ARO:3004468|CrpP	CrpP	quinolone
NP_337994	mfpA	quinolone
gi|505104290|ref|WP_015291392.1|	mfpA	quinolone
gi|505116742|ref|WP_015303844.1|	mfpA	quinolone
gi|505158076|ref|WP_015345178.1|	mfpA	quinolone
gi|685971678|ref|WP_031681422.1|	mfpA	quinolone
gi|685977316|ref|WP_031686107.1|	mfpA	quinolone
gi|685993439|ref|WP_031698148.1|	mfpA	quinolone
gi|686012066|ref|WP_031711821.1|	mfpA	quinolone
gi|686014780|ref|WP_031713510.1|	mfpA	quinolone
gi|686029441|ref|WP_031721082.1|	mfpA	quinolone
gi|686043128|ref|WP_031730601.1|	mfpA	quinolone
gi|686052089|ref|WP_031735957.1|	mfpA	quinolone
gi|942552892|ref|WP_055352101.1|	mfpA	quinolone
gi|942625892|ref|WP_055378556.1|	mfpA	quinolone
gi|950248170|ref|WP_057288258.1|	mfpA	quinolone
gi|950280995|ref|WP_057316162.1|	mfpA	quinolone
gi|950286530|ref|WP_057320407.1|	mfpA	quinolone
gi|950415358|ref|WP_057352661.1|	mfpA	quinolone
gi|950456443|ref|WP_057366755.1|	mfpA	quinolone
gi|950471122|ref|WP_057372788.1|	mfpA	quinolone
DQ831141.gene.p01	QnrA1	quinolone
ACE95087	QnrA1	quinolone
HQ449669.1.orf1.gene.p01	QnrA2	quinolone
DQ435306.1.orf0.gene.p01	QnrA3	quinolone
gi|765522999|ref|WP_044735234.1|	QnrA3	quinolone
gi|772664663|ref|WP_045283443.1|	QnrA3	quinolone
gb|AAZ04783.1|ARO:3002710|QnrA4	QnrA4	quinolone
gb|AAZ04784.1|ARO:3002711|QnrA5	QnrA5	quinolone
DQ151889.gene.p01	QnrA6	quinolone
gb|ACV83303.2|ARO:3002713|QnrA7	QnrA7	quinolone
gi|504199379|ref|WP_014386481.1|	QnrB1	quinolone
ABG56269	QnrB10	quinolone
ACP31588	QnrB10	quinolone
gb|ABS30107.1|ARO:3002725|QnrB11	QnrB11	quinolone
CAO82104	QnrB12	quinolone
ABX72042	QnrB13	quinolone
gi|851969414|ref|WP_048236419.1|	QnrB13	quinolone
gb|ABX72044.1|ARO:3002728|QnrB14	QnrB14	quinolone
gb|ABX72227.1|ARO:3002730|QnrB15	QnrB15	quinolone
gb|ABV66096.1|ARO:3002731|QnrB16	QnrB16	quinolone
CAP45902	QnrB17	quinolone
DQ351241.gene.p01	QnrB17	quinolone
YP_002849611	QnrB18	quinolone
gi|696366843|ref|WP_032941855.1|	QnrB18	quinolone
ACD01409	QnrB19	quinolone
ABO93588	QnrB2	quinolone
gb|BAG55487.1|ARO:3002735|QnrB20	QnrB20	quinolone
YP_002791715	QnrB20	quinolone
gb|ACM50952.1|ARO:3002736|QnrB21	QnrB21	quinolone
gb|ACS71746.1|ARO:3002737|QnrB22	QnrB22	quinolone
gb|ACS71747.1|ARO:3002738|QnrB23	QnrB23	quinolone
gb|ADI46626.1|ARO:3002739|QnrB24	QnrB24	quinolone
gb|ADN94685.1|ARO:3002740|QnrB25	QnrB25	quinolone
gb|AEH59666.1|ARO:3002741|QnrB26	QnrB26	quinolone
gb|ADM52186.1|ARO:3002742|QnrB27	QnrB27	quinolone
gb|ADM52188.1|ARO:3002743|QnrB28	QnrB28	quinolone
gb|ADM52193.1|ARO:3002744|QnrB29	QnrB29	quinolone
ABC17629	QnrB3	quinolone
gi|836573978|ref|WP_047731800.1|	QnrB3	quinolone
gb|ADM52194.1|ARO:3002745|QnrB30	QnrB30	quinolone
gi|696369423|ref|WP_032944434.1|	QnrB30	quinolone
gb|ADQ43424.1|ARO:3002746|QnrB31	QnrB31	quinolone
gb|AEL00450.1|ARO:3002747|QnrB32	QnrB32	quinolone
gb|AEL00451.1|ARO:3002748|QnrB33	QnrB33	quinolone
gb|AEL00452.1|ARO:3002749|QnrB34	QnrB34	quinolone
gb|AEL00456.1|ARO:3002750|QnrB35	QnrB35	quinolone
gb|AEL00458.1|ARO:3002751|QnrB36	QnrB36	quinolone
gb|AEL00459.1|ARO:3002752|QnrB37	QnrB37	quinolone
gb|AEL00461.1|ARO:3002753|QnrB38	QnrB38	quinolone
ABU86807	QnrB4	quinolone
gi|516512552|ref|WP_017900990.1|	QnrB4	quinolone
gb|AEL31271.1|ARO:3002755|QnrB40	QnrB40	quinolone
gb|AEL31272.1|ARO:3002756|QnrB41	QnrB41	quinolone
gb|AEQ94272.1|ARO:3002757|QnrB42	QnrB42	quinolone
gb|WP_063866099.1|ARO:3002758|QnrB43	QnrB43	quinolone
gb|WP_063866105.1|ARO:3002759|QnrB44	QnrB44	quinolone
gb|WP_063866109.1|ARO:3002760|QnrB45	QnrB45	quinolone
gb|ADW54092.1|ARO:3002761|QnrB46	QnrB46	quinolone
gb|AFU25658.1|ARO:3002762|QnrB47	QnrB47	quinolone
gb|AFH88686.1|ARO:3002763|QnrB48	QnrB48	quinolone
gb|AFD54601.1|ARO:3002764|QnrB49	QnrB49	quinolone
ABC17628	QnrB5	quinolone
gi|502364505|ref|WP_012772744.1|	QnrB5	quinolone
gb|AFU25656.1|ARO:3002765|QnrB50	QnrB50	quinolone
gb|CCI51002.2|ARO:3002767|QnrB54	QnrB54	quinolone
gb|AHE41343.1|ARO:3002768|QnrB55	QnrB55	quinolone
gb|AFR46587.1|ARO:3002769|QnrB56	QnrB56	quinolone
gb|AFR46588.1|ARO:3002770|QnrB57	QnrB57	quinolone
gb|AFR46589.1|ARO:3002771|QnrB58	QnrB58	quinolone
gb|AFR46590.1|ARO:3002772|QnrB59	QnrB59	quinolone
ABP68837	QnrB6	quinolone
ABV66095	QnrB6	quinolone
gb|BAN04743.1|ARO:3002773|QnrB60	QnrB60	quinolone
gb|BAN04737.1|ARO:3002774|QnrB61	QnrB61	quinolone
gb|AFY16910.1|ARO:3002775|QnrB62	QnrB62	quinolone
gb|AGL43625.1|ARO:3002776|QnrB64	QnrB64	quinolone
gb|AGL43626.1|ARO:3002777|QnrB65	QnrB65	quinolone
gb|AGL43627.1|ARO:3002778|QnrB66	QnrB66	quinolone
gb|AGL43628.1|ARO:3002779|QnrB67	QnrB67	quinolone
gb|AGL43629.1|ARO:3002780|QnrB68	QnrB68	quinolone
gb|AGL43630.1|ARO:3002781|QnrB69	QnrB69	quinolone
ABW03156	QnrB7	quinolone
gb|AGL43631.1|ARO:3002782|QnrB70	QnrB70	quinolone
gb|AGL43632.1|ARO:3002783|QnrB71	QnrB71	quinolone
gb|AGN92479.1|ARO:3002784|QnrB72	QnrB72	quinolone
gb|AGT59159.1|ARO:3002785|QnrB73	QnrB73	quinolone
gb|AHX97725.1|ARO:3002786|QnrB74	QnrB74	quinolone
ABW03157	QnrB8	quinolone
gb|ABP88094.1|ARO:3002723|QnrB9	QnrB9	quinolone
gb|ACK75961.1|ARO:3002787|QnrC	QnrC	quinolone
gb|ACG70184.1|ARO:3002788|QnrD1	QnrD1	quinolone
gb|AHY03238.1|ARO:3002789|QnrD2	QnrD2	quinolone
gb|APC93960.1|ARO:3004636|qnrE1	QnrE1	quinolone
YP_001478290	QnrE1	quinolone
gb|AQV34023.1|ARO:3004637|qnrE2	QnrE2	quinolone
DQ449578.gene.p01	QnrS1	quinolone
gi|1028098264|ref|WP_063854808.1|	QnrS10	quinolone
gi|504871158|ref|WP_015058260.1|	QnrS11	quinolone
gb|OIZ71829.1|ARO:3004625|QnrS12	QnrS12	quinolone
gb|AZP56652.1|ARO:3004627|QnrS15	QnrS15	quinolone
ABE98197	QnrS2	quinolone
gi|837878655|ref|WP_047885124.1|	QnrS2	quinolone
YP_002394666	QnrS2	quinolone
gb|ABU52984.1|ARO:3002792|QnrS3	QnrS3	quinolone
ACJ24509	QnrS4	quinolone
gb|AEG74319.1|ARO:3002794|QnrS5	QnrS5	quinolone
gi|658949281|ref|WP_029802054.1|	QnrS5	quinolone
gi|658982221|ref|WP_029823919.1|	QnrS5	quinolone
gi|752299418|ref|WP_041155100.1|	QnrS5	quinolone
gb|AEG74318.1|ARO:3002795|QnrS6	QnrS6	quinolone
gb|AHE41344.1|ARO:3002796|QnrS7	QnrS7	quinolone
gb|AHE41345.1|ARO:3002797|QnrS8	QnrS8	quinolone
gb|AHF20043.1|ARO:3002798|QnrS9	QnrS9	quinolone
gb|ACC54440.2|ARO:3002799|QnrVC1	QnrVC1	quinolone
gb|ADI81040.1|ARO:3002800|QnrVC3	QnrVC3	quinolone
gb|ADI55014.1|ARO:3002801|QnrVC4	QnrVC4	quinolone
gb|AEM62764.1|ARO:3002802|QnrVC5	QnrVC5	quinolone
gb|AGH08253.1|ARO:3002803|QnrVC6	QnrVC6	quinolone
gb|AJA36815.1|ARO:3003193|QnrVC7	QnrVC7	quinolone
AF001493.1.orf0.gene.p01	arr-1	rifamycin
AF205943.1.gene12.p01	arr-2	rifamycin
NC_010410.6003052.p01	arr-2	rifamycin
AY259086.1.gene5.p01	arr-3	rifamycin
FM897214.1.orf2.gene.p01	arr-3	rifamycin
gb|ABV26705.1|ARO:3002849|arr-4	arr-4	rifamycin
gb|ABV26707.1|ARO:3002850|arr-5	arr-5	rifamycin
gb|CAZ48628.1|ARO:3002852|arr-7	arr-7	rifamycin
gb|AGC29882.1|ARO:3002853|arr-8	arr-8	rifamycin
U56415.1.orf0.gene.p01	iri	rifamycin
gi|490038603|ref|WP_003941026.1|	iri	rifamycin
gi|495001339|ref|WP_007727353.1|	iri	rifamycin
gi|518577471|ref|WP_019747678.1|	iri	rifamycin
gi|527106108|ref|WP_020907004.1|	iri	rifamycin
gi|532496682|ref|WP_020969143.1|	iri	rifamycin
gi|544923113|ref|WP_021332509.1|	iri	rifamycin
gi|656323931|ref|WP_029254989.1|	iri	rifamycin
gi|663760960|ref|WP_030535072.1|	iri	rifamycin
gi|702654850|ref|WP_033232517.1|	iri	rifamycin
gi|755098695|ref|WP_042449655.1|	iri	rifamycin
gi|757693251|ref|WP_042923498.1|	iri	rifamycin
gi|769934495|ref|WP_045068423.1|	iri	rifamycin
gi|814567055|ref|WP_046378300.1|	iri	rifamycin
gi|837892000|ref|WP_047890276.1|	iri	rifamycin
gb|ADV91011.1|ARO:3000245|RbpA	RbpA	rifamycin
gb|AFO53532.1|ARO:3002883|rgt1438	rgt1438	rifamycin
gb|AIA08936.1|ARO:3000444|rphA	rphA	rifamycin
gb|APB03222.1|ARO:3003992|rphB	rphB	rifamycin
gb|BAD95494.1|ARO:3002895|SAT-1	SAT-2	streptothricin
gb|CAA88265.1|ARO:3002898|SAT-3	SAT-3	streptothricin
gb|AAB53445.1|ARO:3002897|SAT-4	SAT-4	streptothricin
P08457	sta	streptothricin
gi|664230376|ref|WP_030762986.1|	sta	streptothricin
gi|757561912|ref|WP_042818315.1|	sta	streptothricin
AB104852.1.gene6.p01	sul1	sulfonamide
ABG36700	sul1	sulfonamide
ABQ96629	sul1	sulfonamide
ACN65403	sul1	sulfonamide
AF191564.1.gene5.p01	sul1	sulfonamide
AJ310778.1.gene12.p01	sul1	sulfonamide
AY162283.2.gene7.p01	sul1	sulfonamide
AY339985.2.gene4.p01	sul1	sulfonamide
BAF36555	sul1	sulfonamide
CAF18336	sul1	sulfonamide
DQ143913.1.gene6.p01	sul1	sulfonamide
EU675686.2.gene7.p01	sul1	sulfonamide
gi|1005580705|ref|WP_061671795.1|	sul1	sulfonamide
gi|1009331882|ref|WP_061892004.1|	sul1	sulfonamide
gi|1028098535|ref|WP_063855037.1|	sul1	sulfonamide
gi|1028098545|ref|WP_063855046.1|	sul1	sulfonamide
gi|1028098568|ref|WP_063855066.1|	sul1	sulfonamide
gi|1028098576|ref|WP_063855074.1|	sul1	sulfonamide
gi|1028098618|ref|WP_063855115.1|	sul1	sulfonamide
gi|1028098633|ref|WP_063855129.1|	sul1	sulfonamide
gi|27524899|emb|CAC87991.1|	sul1	sulfonamide
gi|321276068|gb|ADW81558.1|	sul1	sulfonamide
gi|394786240|gb|AFN40206.1|	sul1	sulfonamide
gi|446181163|ref|WP_000259018.1|	sul1	sulfonamide
gi|446181177|ref|WP_000259032.1|	sul1	sulfonamide
gi|446459705|ref|WP_000537559.1|	sul1	sulfonamide
gi|459677885|gb|EMH94380.1|	sul1	sulfonamide
gi|487506924|ref|WP_001706143.1|	sul1	sulfonamide
gi|490204392|ref|WP_004102834.1|	sul1	sulfonamide
gi|498321739|ref|WP_010635895.1|	sul1	sulfonamide
gi|502019090|ref|WP_012695459.1|	sul1	sulfonamide
gi|505085282|ref|WP_015272384.1|	sul1	sulfonamide
gi|515758037|ref|WP_017190637.1|	sul1	sulfonamide
gi|518557037|ref|WP_019727244.1|	sul1	sulfonamide
gi|550796842|ref|WP_022652325.1|	sul1	sulfonamide
gi|556464170|ref|WP_023315960.1|	sul1	sulfonamide
gi|585312051|ref|WP_024193717.1|	sul1	sulfonamide
gi|585353377|ref|WP_024234985.1|	sul1	sulfonamide
gi|638885208|ref|WP_024434987.1|	sul1	sulfonamide
gi|638931161|ref|WP_024439378.1|	sul1	sulfonamide
gi|645910848|ref|WP_025464900.1|	sul1	sulfonamide
gi|685899575|ref|WP_031640202.1|	sul1	sulfonamide
gi|690404499|ref|WP_031942459.1|	sul1	sulfonamide
gi|690997928|ref|WP_031966051.1|	sul1	sulfonamide
gi|691004724|ref|WP_031970694.1|	sul1	sulfonamide
gi|691008712|ref|WP_031973162.1|	sul1	sulfonamide
gi|691009446|ref|WP_031973547.1|	sul1	sulfonamide
gi|691013511|ref|WP_031975674.1|	sul1	sulfonamide
gi|691025328|ref|WP_031983614.1|	sul1	sulfonamide
gi|691039344|ref|WP_031991321.1|	sul1	sulfonamide
gi|691048908|ref|WP_031996364.1|	sul1	sulfonamide
gi|691058615|ref|WP_032002719.1|	sul1	sulfonamide
gi|691063884|ref|WP_032007114.1|	sul1	sulfonamide
gi|691109315|ref|WP_032031655.1|	sul1	sulfonamide
gi|691356724|ref|WP_032072921.1|	sul1	sulfonamide
gi|695268617|ref|WP_032490794.1|	sul1	sulfonamide
gi|695269051|ref|WP_032491228.1|	sul1	sulfonamide
gi|695269393|ref|WP_032491570.1|	sul1	sulfonamide
gi|695269955|ref|WP_032492024.1|	sul1	sulfonamide
gi|723052356|ref|WP_033548863.1|	sul1	sulfonamide
gi|727812385|ref|WP_033896017.1|	sul1	sulfonamide
gi|746042187|ref|WP_039113376.1|	sul1	sulfonamide
gi|749031651|ref|WP_040079219.1|	sul1	sulfonamide
gi|754703861|ref|WP_042079629.1|	sul1	sulfonamide
gi|765470059|ref|WP_044719974.1|	sul1	sulfonamide
gi|808041102|ref|WP_046203752.1|	sul1	sulfonamide
gi|829596901|gb|AKL80048.1|	sul1	sulfonamide
gi|836565187|ref|WP_047723567.1|	sul1	sulfonamide
gi|919973700|ref|WP_052924616.1|	sul1	sulfonamide
gi|923060883|ref|WP_053444693.1|	sul1	sulfonamide
gi|959843965|ref|WP_058131232.1|	sul1	sulfonamide
gi|970318156|ref|WP_058685609.1|	sul1	sulfonamide
gi|974662324|ref|WP_059247051.1|	sul1	sulfonamide
gi|981232722|ref|WP_059453122.1|	sul1	sulfonamide
gi|983453186|ref|WP_060614905.1|	sul1	sulfonamide
NC_010558.1.6276115.p01	sul1	sulfonamide
NC_011586.7045179.p01	sul1	sulfonamide
NC_011586.7045208.p01	sul1	sulfonamide
NP_940280	sul1	sulfonamide
Q49184	sul1	sulfonamide
YP_001746870	sul1	sulfonamide
gb|AAL59753.1|ARO:3000412|sul2	sul2	sulfonamide
CAE53425	sul2	sulfonamide
DQ464881.1.gene2.p01	sul2	sulfonamide
gi|1028099083|ref|WP_063855540.1|	sul2	sulfonamide
gi|1028099104|ref|WP_063855557.1|	sul2	sulfonamide
gi|1028099117|ref|WP_063855569.1|	sul2	sulfonamide
gi|1033206613|gb|ANH55999.1|	sul2	sulfonamide
gi|322506435|gb|ADX01889.1|	sul2	sulfonamide
gi|408694161|gb|EKL39742.1|	sul2	sulfonamide
gi|446965999|ref|WP_001043255.1|	sul2	sulfonamide
gi|446966005|ref|WP_001043261.1|	sul2	sulfonamide
gi|446966006|ref|WP_001043262.1|	sul2	sulfonamide
gi|485778844|ref|WP_001402002.1|	sul2	sulfonamide
gi|486033774|ref|WP_001505252.1|	sul2	sulfonamide
gi|487670925|ref|WP_001756235.1|	sul2	sulfonamide
gi|490067892|ref|WP_003970071.1|	sul2	sulfonamide
gi|490108656|ref|WP_004009399.1|	sul2	sulfonamide
gi|499192666|ref|WP_010890206.1|	sul2	sulfonamide
gi|499290101|ref|WP_010981367.1|	sul2	sulfonamide
gi|499320621|ref|WP_011011113.1|	sul2	sulfonamide
gi|499489938|ref|WP_011176578.1|	sul2	sulfonamide
gi|499589343|ref|WP_011270126.1|	sul2	sulfonamide
gi|499589362|ref|WP_011270145.1|	sul2	sulfonamide
gi|499772318|ref|WP_011453052.1|	sul2	sulfonamide
gi|503278284|ref|WP_013512945.1|	sul2	sulfonamide
gi|504199703|ref|WP_014386805.1|	sul2	sulfonamide
gi|504873101|ref|WP_015060203.1|	sul2	sulfonamide
gi|505244441|ref|WP_015431543.1|	sul2	sulfonamide
gi|550552396|ref|WP_022631488.1|	sul2	sulfonamide
gi|553729091|ref|WP_023063817.1|	sul2	sulfonamide
gi|638947703|ref|WP_024439711.1|	sul2	sulfonamide
gi|691032885|ref|WP_031987899.1|	sul2	sulfonamide
gi|693098407|ref|WP_032254374.1|	sul2	sulfonamide
gi|695268609|ref|WP_032490786.1|	sul2	sulfonamide
gi|728806562|ref|WP_033917658.1|	sul2	sulfonamide
gi|754661150|ref|WP_042043527.1|	sul2	sulfonamide
gi|764403570|ref|WP_044352035.1|	sul2	sulfonamide
gi|771529592|ref|WP_045178654.1|	sul2	sulfonamide
gi|835825825|ref|WP_047670793.1|	sul2	sulfonamide
gi|836556079|ref|WP_047715692.1|	sul2	sulfonamide
gi|846280841|gb|AKN19373.1|	sul2	sulfonamide
gi|916164813|ref|WP_050960181.1|	sul2	sulfonamide
gi|919949102|ref|WP_052917825.1|	sul2	sulfonamide
gi|920213921|ref|WP_052970363.1|	sul2	sulfonamide
gi|950088124|ref|WP_057171990.1|	sul2	sulfonamide
gi|950150325|ref|WP_057202382.1|	sul2	sulfonamide
gi|972342892|ref|WP_058998952.1|	sul2	sulfonamide
gi|979830602|ref|WP_059342829.1|	sul2	sulfonamide
YP_001969930	sul2	sulfonamide
AJ459418.gene.p01	sul3	sulfonamide
gi|970263436|ref|WP_058647620.1|	sul3	sulfonamide
AUI09862.1	sul4	sulfonamide
AAA67509	tcmA	tetracenomycin C
NP_733568	tcmA	tetracenomycin C
NP_826974	tcmA	tetracenomycin C
YP_002181880	tcmA	tetracenomycin C
YP_002188856	tcmA	tetracenomycin C
YP_002193132	tcmA	tetracenomycin C
YP_002196817	tcmA	tetracenomycin C
YP_002203876	tcmA	tetracenomycin C
gb|AAR96051.1|ARO:3002894|otrC	otr(C)	tetracycline
AF353562.gene.p01	tet(35)	tetracycline
BAB59035	tet(34)	tetracycline
BAC58936	tet(34)	tetracycline
Q8DF90	tet(34)	tetracycline
YP_001444376	tet(34)	tetracycline
YP_002418004	tet(34)	tetracycline
YP_002666586	tet(34)	tetracycline
ZP_00990220	tet(34)	tetracycline
ZP_01813310	tet(34)	tetracycline
ZP_02197344	tet(34)	tetracycline
AAN28721	tet(37)	tetracycline
M37699.gene1.p01	tet(X)	tetracycline
gi|1004700844|gb|AMP49502.1|	tet(X)	tetracycline
gi|1004700911|gb|AMP49531.1|	tet(X)	tetracycline
gi|1004701436|gb|AMP49832.1|	tet(X)	tetracycline
gi|1004701441|gb|AMP49834.1|	tet(X)	tetracycline
gi|1004701763|gb|AMP50073.1|	tet(X)	tetracycline
gi|1004702023|gb|AMP50242.1|	tet(X)	tetracycline
gi|1004704973|gb|AMP52291.1|	tet(X)	tetracycline
